page_id,name,ID,ALIGN,EYE,HAIR,SEX,GSM,ALIVE,APPEARANCES,FIRST APPEARANCE,YEAR,dc/marvel
21697,Alexander Bont (Earth-616),Secret Identity,Bad Characters,Black Eyes,Grey Hair,Male Characters,,Living Characters,7.0,Dec-04,2004.0,marvel
319297,Bethany Snow (New Earth),Public Identity,Bad Characters,Blue Eyes,Red Hair,Female Characters,,Living Characters,21.0,"1982, August",1982.0,dc
343379,Laethwen (New Earth),Public Identity,Good Characters,Red Eyes,Red Hair,Female Characters,,Deceased Characters,11.0,"1983, September",1983.0,dc
532725,Molecule Person (Earth-616),Public Identity,Bad Characters,Blue Eyes,Blond Hair,,,Living Characters,1.0,Jul-76,1976.0,marvel
564054,White Swan (Earth-616),Public Identity,Good Characters,,Black Hair,Female Characters,,Living Characters,15.0,Feb-51,1951.0,marvel
630441,Hangnam Hannah (Earth-616),Public Identity,Bad Characters,,Black Hair,Female Characters,,Living Characters,1.0,Aug-54,1954.0,marvel
238357,Serina Grant (New Earth),,,Blue Eyes,White Hair,Female Characters,,Living Characters,3.0,"1990, April",1990.0,dc
127382,Tral (Earth-616),Secret Identity,Bad Characters,Red Eyes,Bald,Male Characters,,Living Characters,1.0,May-08,2008.0,marvel
282749,Adder (New Earth),Secret Identity,Bad Characters,,,Male Characters,,Deceased Characters,1.0,"1998, July",1998.0,dc
144412,R'amey Holl (New Earth),Public Identity,Good Characters,Orange Eyes,Brown Hair,Female Characters,,Living Characters,,"2007, February",2007.0,dc
2716,Daniel Berkhart (Earth-616),Secret Identity,Bad Characters,Blue Eyes,Brown Hair,Male Characters,,Deceased Characters,41.0,Feb-75,1975.0,marvel
566248,Mzee (Earth-616),Secret Identity,Bad Characters,Yellow Eyes,No Hair,Male Characters,,Living Characters,6.0,Dec-12,2012.0,marvel
1740,Norman Osborn (Earth-616),Public Identity,Bad Characters,Blue Eyes,Auburn Hair,Male Characters,,Living Characters,692.0,Jul-64,1964.0,marvel
18187,Mira (Earth-616),Secret Identity,Good Characters,,Brown Hair,Female Characters,,Living Characters,13.0,Oct-80,1980.0,marvel
18413,Henry Ackerdson (Earth-616),Public Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,9.0,,,marvel
575597,Adonis (Earth-616),No Dual Identity,Neutral Characters,,Brown Hair,Male Characters,,Living Characters,1.0,Jun-51,1951.0,marvel
448372,Fredrich Roth (Earth-616),Public Identity,Bad Characters,,Bald,Male Characters,,Deceased Characters,1.0,Sep-40,1940.0,marvel
415029,Barachuudar (Earth-616),,Bad Characters,,No Hair,Male Characters,,Living Characters,3.0,Jun-74,1974.0,marvel
117362,Antonio (Earth-616),Secret Identity,Good Characters,Blue Eyes,Black Hair,Male Characters,,Deceased Characters,2.0,Mar-06,2006.0,marvel
424105,Tellurium (Element) (Earth-616),,Bad Characters,,No Hair,,,Living Characters,1.0,Sep-97,1997.0,marvel
37671,Humanoid Experimental Robot B-Type Integrated Electronics (Earth-616),Secret Identity,Good Characters,Yellow Eyes,No Hair,Male Characters,,Living Characters,55.0,Aug-79,1979.0,marvel
2657,Mari McCabe (New Earth),Secret Identity,Good Characters,Amber Eyes,Brown Hair,Female Characters,,Living Characters,268.0,"1981, July",1981.0,dc
15202,Serpentyne (Earth-616),,,Yellow Eyes,No Hair,Male Characters,,Living Characters,1.0,Jul-80,1980.0,marvel
188666,Franz Anton (Earth-616),,,,White Hair,Male Characters,,Living Characters,2.0,Jul-66,1966.0,marvel
387140,Paul Aristides (Earth-616),Public Identity,,Brown Eyes,Black Hair,Male Characters,,Living Characters,1.0,May-05,2005.0,marvel
1329,Jun Ching (Earth-616),,Bad Characters,,,Male Characters,,Living Characters,16.0,Jun-68,1968.0,marvel
16598,Tigon Liger (Earth-616),Secret Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,34.0,Jun-92,1992.0,marvel
471305,Zeeshan (Earth-616),Public Identity,Neutral Characters,Brown Eyes,Black Hair,Male Characters,,Deceased Characters,1.0,Sep-11,2011.0,marvel
89114,Audrey Lee (New Earth),Public Identity,Good Characters,,Grey Hair,Female Characters,,Living Characters,1.0,"1999, May",1999.0,dc
16941,Bernard Hoyster (Earth-616),Secret Identity,Neutral Characters,Blue Eyes,Black Hair,Male Characters,,Deceased Characters,7.0,May-93,1993.0,marvel
292379,Flying Buttress (New Earth),Secret Identity,Good Characters,,,Male Characters,,Living Characters,6.0,"1981, February",1981.0,dc
190412,Metalliferro (New Earth),,Bad Characters,,Brown Hair,Male Characters,,Living Characters,2.0,"1983, November",1983.0,dc
734467,Giao Endros (Earth-616),,Bad Characters,,,Male Characters,,Living Characters,1.0,Aug-73,1973.0,marvel
177568,Stacey Yorkes (Earth-616),Public Identity,Bad Characters,Green Eyes,Brown Hair,Female Characters,,Deceased Characters,30.0,Jul-03,2003.0,marvel
491098,Clete Brandon (Earth-616),No Dual Identity,Bad Characters,,,Male Characters,,Living Characters,1.0,Jul-75,1975.0,marvel
264550,Ramona (New Earth),Public Identity,,Green Eyes,Blond Hair,Female Characters,,Living Characters,2.0,"1992, May",1992.0,dc
53165,Sara Smart (New Earth),Secret Identity,Bad Characters,Blue Eyes,Red Hair,Female Characters,,Living Characters,5.0,"2006, January",2006.0,dc
1623,Feron (Excalibur) (Earth-616),,Good Characters,Blue Eyes,Black Hair,Male Characters,,Living Characters,22.0,Mar-92,1992.0,marvel
337171,Rita Beckman (New Earth),Public Identity,Neutral Characters,Brown Eyes,Brown Hair,Female Characters,,Living Characters,13.0,"1983, July",1983.0,dc
93603,Blackjack O'Hare (Earth-616),No Dual Identity,Neutral Characters,,Black Hair,Male Characters,,Living Characters,,May-82,1982.0,marvel
1584,Linda Danvers (New Earth),Secret Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,123.0,"1996, September",1996.0,dc
247200,Gavin Grant (Earth-616),Public Identity,Bad Characters,,No Hair,Male Characters,,Living Characters,5.0,Nov-85,1985.0,marvel
489773,Professor Schultz (Earth-616),Public Identity,Bad Characters,,Brown Hair,Male Characters,,Deceased Characters,1.0,Aug-43,1943.0,marvel
26905,Aireo (Earth-616),Secret Identity,Bad Characters,Blue Eyes,,Male Characters,,Living Characters,34.0,Feb-66,1966.0,marvel
64922,Daniel Radford (Earth-616),Secret Identity,,,,Male Characters,,Living Characters,14.0,Jan-70,1970.0,marvel
155398,Pierrot Lunaire (New Earth),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,5.0,"2008, June",2008.0,dc
2201,Nadar (Earth-616),Public Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,3.0,Jan-81,1981.0,marvel
709363,Waldo Evans (Earth-616),Public Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,1.0,Mar-47,1947.0,marvel
419844,Atlo (Earth-616),No Dual Identity,Good Characters,,Brown Hair,Male Characters,,Living Characters,1.0,Sep-79,1979.0,marvel
403865,August D'Angelo (Earth-616),No Dual Identity,Bad Characters,,,Male Characters,,Living Characters,,Jul-84,1984.0,marvel
425489,Valtrauta (Earth-616),Secret Identity,Good Characters,,Blond Hair,Female Characters,,Living Characters,8.0,Apr-63,1963.0,marvel
132259,Rita Lopez (New Earth),Secret Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,19.0,"1997, June",1997.0,dc
10631,Maximus Jensen (Earth-616),Secret Identity,Bad Characters,Grey Eyes,Grey Hair,Male Characters,,Deceased Characters,23.0,Nov-04,2004.0,marvel
194047,Simon Peters (New Earth),Public Identity,Neutral Characters,,Brown Hair,Male Characters,,Living Characters,15.0,"2009, July",2009.0,dc
16288,Obatala (New Earth),,,,,Male Characters,,Living Characters,2.0,"1990, April",1990.0,dc
755030,Phil Brady (Earth-616),No Dual Identity,Bad Characters,,,Male Characters,,Living Characters,1.0,May-48,1948.0,marvel
2558,Theresa Cassidy (Earth-616),Secret Identity,Good Characters,Green Eyes,Red Hair,Female Characters,,Living Characters,267.0,Apr-81,1981.0,marvel
157371,Warlock of Ys (New Earth),Public Identity,Bad Characters,Black Eyes,,Male Characters,,Living Characters,11.0,"1966, January",1966.0,dc
39766,Chandra Ku (Earth-616),Secret Identity,Good Characters,Black Eyes,Black Hair,Female Characters,,Living Characters,11.0,Oct-80,1980.0,marvel
342201,Theresa Petty (Earth-616),,Neutral Characters,,,Female Characters,,Living Characters,2.0,Feb-97,1997.0,marvel
34977,Yiggorum (Earth-616),Secret Identity,Bad Characters,,No Hair,Male Characters,,Living Characters,,Sep-89,1989.0,marvel
18732,Herbert Griswold (Earth-616),,Bad Characters,,White Hair,,,Living Characters,4.0,Aug-76,1976.0,marvel
402303,Avram Siegel (Earth-616),,,,,Male Characters,,Living Characters,1.0,Apr-93,1993.0,marvel
19304,David Christopher Bank (Earth-616),Secret Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,3.0,Dec-94,1994.0,marvel
535091,Gambler (Earth-616),Secret Identity,Bad Characters,,Black Hair,Male Characters,,Deceased Characters,1.0,Jul-48,1948.0,marvel
2374,Sabretooth (Victor Creed),Secret Identity,Bad Characters,Amber Eyes,Blond Hair,Male Characters,,Living Characters,382.0,Aug-77,1977.0,marvel
665946,Valkyrie (Heroes Reborn) (Earth-616),,Bad Characters,,Black Hair,Female Characters,,Living Characters,1.0,May-97,1997.0,marvel
139964,Buddy Blank (New Earth),,Good Characters,Black Eyes,,Male Characters,,Living Characters,13.0,"1974, October",1974.0,dc
243693,Buddy Smith (New Earth),Public Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,14.0,"1940, July",1940.0,dc
121264,Winston Frost (Earth-616),Public Identity,Bad Characters,Blue Eyes,Brown Hair,Male Characters,,Living Characters,12.0,Jun-03,2003.0,marvel
323907,Mindwave (Telepath) (Earth-616),Secret Identity,Neutral Characters,Grey Eyes,White Hair,Male Characters,,Deceased Characters,5.0,Oct-07,2007.0,marvel
306444,Droog (Earth-616),,,White Eyes,No Hair,Male Characters,,Living Characters,4.0,Jun-75,1975.0,marvel
314249,Ronel (New Earth),Public Identity,Neutral Characters,Brown Eyes,,Male Characters,,Living Characters,1.0,"1990, May",1990.0,dc
2200,N'Astirh (Earth-616),Secret Identity,Bad Characters,Red Eyes,Green Hair,Male Characters,,Living Characters,,Sep-88,1988.0,marvel
204557,Sunburst IV (New Earth),Secret Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,1.0,"1989, September",1989.0,dc
259916,"Richard Flag, Sr. (New Earth)",Public Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,,Deceased Characters,4.0,"1987, May",1987.0,dc
17506,Molten Man-Thing (Earth-616),Secret Identity,Bad Characters,,No Hair,Male Characters,,Living Characters,4.0,Jan-60,1960.0,marvel
424088,Europium (Element) (Earth-616),,Bad Characters,White Eyes,No Hair,,,Living Characters,2.0,Oct-97,1997.0,marvel
24802,Michael Burley (Earth-616),Public Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,14.0,Sep-76,1976.0,marvel
26457,Achille Destinee (New Earth),,Bad Characters,Black Eyes,White Hair,Male Characters,,Deceased Characters,1.0,"1975, June",1975.0,dc
468582,Alter Ego (Earth-616),Secret Identity,Bad Characters,Yellow Eyes,No Hair,Male Characters,,Living Characters,4.0,Mar-11,2011.0,marvel
559797,Mary Gregory (Earth-616),Public Identity,Neutral Characters,,Blond Hair,Female Characters,,Living Characters,2.0,Nov-50,1950.0,marvel
733529,Jaten (Earth-616),Secret Identity,,Black Eyes,Black Hair,Male Characters,,Living Characters,4.0,Jun-09,2009.0,marvel
15957,Rudolfo Haasen (Earth-616),Public Identity,,,Brown Hair,Male Characters,,Living Characters,7.0,Aug-70,1970.0,marvel
83651,Felicity Smoak (New Earth),Public Identity,Neutral Characters,Blue Eyes,Black Hair,Female Characters,,Living Characters,33.0,"1984, May",1984.0,dc
44973,Lottie Eikenski (Earth-616),,Bad Characters,,Black Hair,Female Characters,,Deceased Characters,1.0,Apr-98,1998.0,marvel
205865,Ethan Kramer (New Earth),,Good Characters,Blue Eyes,Red Hair,Male Characters,,Deceased Characters,1.0,"2011, April",2011.0,dc
13363,Kevin Leonardo (Earth-616),Secret Identity,Bad Characters,Yellow Eyes,No Hair,Male Characters,,Living Characters,4.0,Dec-92,1992.0,marvel
181459,John Rival (Earth-616),Public Identity,Neutral Characters,,Black Hair,Male Characters,,Living Characters,3.0,Feb-85,1985.0,marvel
489473,Tank (Earth-616),Public Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,1.0,Jun-72,1972.0,marvel
552883,Big Monk McGak (Earth-616),Public Identity,Bad Characters,,Blond Hair,Male Characters,,Living Characters,3.0,May-61,1961.0,marvel
1682,Richard Tyler (New Earth),Public Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,212.0,"1985, November",1985.0,dc
535764,Della Mason (Earth-616),No Dual Identity,Bad Characters,,Black Hair,Female Characters,,Living Characters,18.0,Aug-48,1948.0,marvel
191622,Alejandro Cortez (Earth-616),Public Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,3.0,Sep-73,1973.0,marvel
515646,Manuel Enduque (Earth-616),Public Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,21.0,Sep-11,2011.0,marvel
39507,Pixil (Earth-616),Secret Identity,Bad Characters,,No Hair,Male Characters,,Living Characters,2.0,Dec-93,1993.0,marvel
382042,Nikolai Latikov (New Earth),,,,,Male Characters,,Deceased Characters,2.0,"1988, January",1988.0,dc
15949,Nigel Frobisher (Earth-616),Public Identity,Neutral Characters,,Blond Hair,Male Characters,,Deceased Characters,16.0,Oct-88,1988.0,marvel
177051,Gray Dolman (Earth-616),,,Brown Eyes,Black Hair,Male Characters,,Living Characters,8.0,Feb-99,1999.0,marvel
379078,Ragnar (Green Lantern Animated Series),Public Identity,Bad Characters,,,Male Characters,,Living Characters,3.0,"2012, March",2012.0,dc
447758,Frances Dork (Earth-616),,Bad Characters,,Black Hair,Male Characters,,Deceased Characters,1.0,Jun-40,1940.0,marvel
7389,Gunther Hardwicke (New Earth),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,9.0,"1958, March",1958.0,dc
30593,Arlok (Earth-616),No Dual Identity,Good Characters,,Black Hair,Male Characters,,Deceased Characters,4.0,Jul-81,1981.0,marvel
116886,Alex Grimond (Earth-616),,,,,Male Characters,,Living Characters,1.0,Nov-93,1993.0,marvel
16125,Creature from Krogarr (Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,3.0,Nov-61,1961.0,marvel
308575,Jeremy Logan (Earth-616),,,,,Male Characters,,Living Characters,8.0,Mar-68,1968.0,marvel
455273,Targi (Earth-616),Public Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,1.0,Apr-90,1990.0,marvel
1795,Erika Benson (Earth-616),Secret Identity,Bad Characters,,,Female Characters,,Living Characters,6.0,Aug-91,1991.0,marvel
274709,Martin Hawkins (New Earth),Public Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,,1989,1989.0,dc
191950,Glyn Droilx (New Earth),Public Identity,Good Characters,,Grey Hair,Male Characters,,Living Characters,1.0,"2010, November",2010.0,dc
28472,Lonar (New Earth),Public Identity,,Brown Eyes,Black Hair,Male Characters,,Deceased Characters,16.0,"1971, November",1971.0,dc
502038,Ogar of the Ocean (Earth-616),Secret Identity,Bad Characters,,White Hair,Male Characters,,Living Characters,1.0,Sep-44,1944.0,marvel
254747,Thor Odinson (Replicoid) (Earth-616),,Neutral Characters,,,Male Characters,,Living Characters,,Mar-88,1988.0,marvel
164144,J. Wilbur Wolfingham (New Earth),,Bad Characters,Blue Eyes,,Male Characters,,Living Characters,5.0,"1944, January",1944.0,dc
16099,Gregori Larionov (Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,3.0,Jul-83,1983.0,marvel
570101,Sergei Sorokin (Earth-616),,Neutral Characters,Green Eyes,Black Hair,Male Characters,,Deceased Characters,2.0,Feb-13,2013.0,marvel
54656,Donna Garth (Earth-616),Public Identity,,,,Female Characters,,Living Characters,8.0,Jul-53,1953.0,marvel
115455,Galactus (Heroes Reborn) (Earth-616),,Bad Characters,,,Male Characters,,Deceased Characters,10.0,Apr-97,1997.0,marvel
7562,Dwayne Geyer (New Earth),Secret Identity,Good Characters,,Brown Hair,Male Characters,,Deceased Characters,14.0,"1993, September",1993.0,dc
18779,Elianne Turac (Earth-616),No Dual Identity,Bad Characters,White Eyes,Black Hair,Female Characters,,Deceased Characters,2.0,Dec-74,1974.0,marvel
432529,Jennifer Monroe (Earth-616),Secret Identity,Good Characters,Blue Eyes,Black Hair,Female Characters,,Deceased Characters,1.0,Mar-11,2011.0,marvel
690520,Beth Bleckley (Earth-616),No Dual Identity,,,Blond Hair,Male Characters,,Living Characters,1.0,Jan-77,1977.0,marvel
88316,Bethany Lee (New Earth),Public Identity,Neutral Characters,,Black Hair,Female Characters,,Living Characters,9.0,"1999, April",1999.0,dc
346460,Solon Stabilizer (Earth-616),Public Identity,Neutral Characters,,,Female Characters,,Living Characters,2.0,Dec-81,1981.0,marvel
82008,Thomas O'Brien (New Earth),,Good Characters,,,Male Characters,,Living Characters,,"1993, June",1993.0,dc
493708,Hermann von Reitberger (Earth-616),Public Identity,Bad Characters,,White Hair,Male Characters,,Deceased Characters,2.0,Jun-75,1975.0,marvel
1119,Michael English (Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Deceased Characters,5.0,Mar-82,1982.0,marvel
439793,Belit (Earth-616),No Dual Identity,Neutral Characters,,,Female Characters,,Deceased Characters,35.0,Sep-74,1974.0,marvel
249902,Virago (Earth-616),,Bad Characters,Orange Eyes,Green Hair,Female Characters,,Living Characters,4.0,Aug-73,1973.0,marvel
691476,Junipur (Earth-616),,Good Characters,,,Female Characters,,Living Characters,3.0,Nov-88,1988.0,marvel
402720,Michael Pressman (Earth-616),No Dual Identity,,Blue Eyes,Brown Hair,Male Characters,,Living Characters,1.0,Aug-97,1997.0,marvel
80722,Katydid (New Earth),,Good Characters,,Blond Hair,Female Characters,,Living Characters,1.0,"1984, July",1984.0,dc
427056,Joanna Blanding (Earth-616),Public Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,,Deceased Characters,2.0,Jul-97,1997.0,marvel
432991,Ai Apaec (Earth-616),Secret Identity,Bad Characters,White Eyes,Grey Hair,Male Characters,,Deceased Characters,28.0,Jan-11,2011.0,marvel
347765,Laurie Tromette (Earth-616),Secret Identity,Good Characters,Blue Eyes,Brown Hair,Female Characters,,Living Characters,57.0,Sep-10,2010.0,marvel
535584,Oscar Clemons (Earth-616),Public Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,12.0,Oct-11,2011.0,marvel
